TYPE,COMPANY,ZONE,STATION,VOLTAGE,NAME,LONG NAME
XFMR,COMED,COMED,64 BELLW,138 KV,TR79 34,64 BELLWOOD 38TR79 34
XFMR,COMED,COMED,66 E FRN,138 KV,TR83CT-S,66 E FRN TR83CT-S XFORMER
XFMR,COMED,COMED,66 E FRN,345 KV,TR83CT-P,66 E FRN TR83CT-P XFORMER
XFMR,COMED,COMED,7 STATE,138 KV,P0702T38,7 STATE P0702T38 XFORMER
XFMR,COMED,COMED,7 STATE,138 KV,P0705T38,7 STATE P0705T38 XFORMER
XFMR,COMED,COMED,7 STATE,138 KV,TR81CT-S,7 STATE LIN 38TR81 CT
XFMR,COMED,COMED,7 STATE,138 KV,Z0702T38,7 STATE Z0702T38 XFORMER
XFMR,COMED,COMED,7 STATE,138 KV,Z0705T38,7 STATE Z0705T38 XFORMER
XFMR,COMED,COMED,7 STATE,34.5 KV,TR81CT-T,7 STATE LIN 34TR81 CT
XFMR,COMED,COMED,7 STATE,345 KV,TR81CT-P,7 STATE LIN 45TR81 CT
XFMR,COMED,COMED,7 STATE,345 KV,TR82CT,7 STATE  TR82CT   XFORMER
XFMR,COMED,COMED,70 BRADL,138 KV,TR71 12,70 BRADLEY  38TR71 12
XFMR,COMED,COMED,70 BRADL,138 KV,TR72 12,70 BRADL TR72 12 XFORMER
XFMR,COMED,COMED,70 BRADL,138 KV,TR73 12,70 BRADLEY  38TR73 12
XFMR,COMED,COMED,70 BRADL,138 KV,TR74 12,70 BRADLEY  38TR74 12
XFMR,COMED,COMED,70 BRADL,138 KV,TR76 34,70 BRADLEY  38TR76 34
XFMR,COMED,COMED,70 BRADL,138 KV,TR77 34,70 BRADLEY  38TR77 34
XFMR,COMED,COMED,70 BRADL,138 KV,TR78 34,70 BRADLEY  38TR78 34
XFMR,COMED,COMED,70 BRADL,138 KV,TR79 34,70 BRADLEY  38TR79 34
XFMR,COMED,COMED,72 GOOSE,138 KV,TR76 34,72 GOOSE LK 38TR76 34
XFMR,COMED,COMED,72 GOOSE,138 KV,TR77 34,72 GOOSE LK 38TR77 34
XFMR,COMED,COMED,73 CHI H,138 KV,TR77 34,73 CHI HTS  38TR77 34
XFMR,COMED,COMED,73 CHI H,138 KV,TR78 34,73 CHI HTS  38TR78 34
XFMR,COMED,COMED,73 CHI H,138 KV,TR79 34,73 CHI HTS  38TR79 34
XFMR,COMED,COMED,75 CRYST,138 KV,TR76 34,75 CRYSTAL  38TR76 34
XFMR,COMED,COMED,75 CRYST,138 KV,TR77 34,75 CRYSTAL  38TR77 34
XFMR,COMED,COMED,75 CRYST,138 KV,TR78 34,75 CRYSTAL  38TR78 34
XFMR,COMED,COMED,76 BLUE,138 KV,TR81CT-S,76 BLUE IS  38TR81 CT
XFMR,COMED,COMED,76 BLUE,138 KV,TR82CT-S,76 BLUE IS  38TR82 CT
XFMR,COMED,COMED,76 BLUE,138 KV,TR83CT-S,76 BLUE IS  38TR83 CT
XFMR,COMED,COMED,76 BLUE,138 KV,TR84CT-S,76 BLUE IS  38TR84 CT
XFMR,COMED,COMED,76 BLUE,34.5 KV,TR81CT-T,76 BLUE IS  34TR81 CT
XFMR,COMED,COMED,76 BLUE,345 KV,TR81CT-P,76 BLUE IS  45TR81 CT
XFMR,COMED,COMED,76 BLUE,345 KV,TR82CT-P,76 BLUE IS  45TR82 CT
XFMR,COMED,COMED,76 BLUE,345 KV,TR83CT-P,76 BLUE IS  45TR83 CT
XFMR,COMED,COMED,76 BLUE,345 KV,TR84CT-P,76 BLUE IS  45TR84 CT
XFMR,COMED,COMED,77 MAZON,138 KV,TR76 34,77 MAZON  38TR76 34
XFMR,COMED,COMED,77 MAZON,138 KV,TR77 34,77 MAZON  38TR77 34
XFMR,COMED,COMED,78 FRANK,138 KV,P3705T38,78 FRANKLIN 38P3705 VT38
XFMR,COMED,COMED,78 FRANK,138 KV,P3710T38,78 FRANKLIN 38P3710 VT38
XFMR,COMED,COMED,78 FRANK,138 KV,TR76 34,78 FRANKLIN 38TR76 34
XFMR,COMED,COMED,78 FRANK,138 KV,TR77 34,78 FRANKLIN 38TR77 34
XFMR,COMED,COMED,78 FRANK,138 KV,TR78 34,78 FRANKLIN 38TR78 34
XFMR,COMED,COMED,78 FRANK,138 KV,TR79 34,78 FRANKLIN 38TR79 34
XFMR,COMED,COMED,78 FRANK,138 KV,Z3705T38,78 FRANKLIN  Z3705T38
XFMR,COMED,COMED,78 FRANK,138 KV,Z3710T38,78 FRANKLIN  Z3710T38
XFMR,COMED,COMED,79 SPAUL,138 KV,TR76 34,79 SPAULDIN 38TR76 34
XFMR,COMED,COMED,79 SPAUL,138 KV,TR77 34,79 SPAULDIN 38TR77 34
XFMR,COMED,COMED,79 SPAUL,138 KV,TR78 34,79 SPAULDIN 38TR78 34
XFMR,COMED,COMED,80 PONTI,138 KV,TR81CT-S,80 PONTI TR81CT-S XFORMER
XFMR,COMED,COMED,80 PONTI,138 KV,TR82CT-S,80 PONTIAC  38TR82 CT
XFMR,COMED,COMED,80 PONTI,345 KV,TR81CT-P,80 PONTI TR81CT-P XFORMER
XFMR,COMED,COMED,80 PONTI,345 KV,TR82CT-P,80 PONTIAC  45TR82 CT
XFMR,COMED,COMED,81 TOULO,138 KV,GSU,81 TOULO GSU XFORMER
XFMR,COMED,COMED,86 DAVIS,138 KV,TR82CT-S,86 DAVIS CR 38TR82 CT
XFMR,COMED,COMED,86 DAVIS,138 KV,TR83CT-S,86 DAVIS CR 38TR83 CT
XFMR,COMED,COMED,86 DAVIS,138 KV,TR84CT-S,86 DAVIS TR84CT-S XFORMER
XFMR,COMED,COMED,86 DAVIS,345 KV,TR82CT-P,86 DAVIS CR 45TR82 CT
XFMR,COMED,COMED,86 DAVIS,345 KV,TR83CT-P,86 DAVIS CR 45TR83 CT
XFMR,COMED,COMED,86 DAVIS,345 KV,TR84CT-P,86 DAVIS TR84CT-P XFORMER
XFMR,COMED,COMED,88 SKOKI,138 KV,TR81CT-S,88 SKOKIE  38TR81 CT
XFMR,COMED,COMED,88 SKOKI,138 KV,TR82CT-S,88 SKOKIE  38TR82 CT
XFMR,COMED,COMED,88 SKOKI,138 KV,TR83CT-S,88 SKOKIE  38TR83 CT
XFMR,COMED,COMED,88 SKOKI,138 KV,TR84CT-S,88 SKOKIE  38TR84 CT
XFMR,COMED,COMED,88 SKOKI,34.5 KV,TR81CT-T,88 SKOKIE  34TR81 CT
XFMR,COMED,COMED,88 SKOKI,34.5 KV,TR82CT-T,88 SKOKIE  34TR82 CT
XFMR,COMED,COMED,88 SKOKI,34.5 KV,TR84CT-T,88 SKOKIE  34TR84 CT
XFMR,COMED,COMED,88 SKOKI,345 KV,TR81CT-P,88 SKOKIE  45TR81 CT
XFMR,COMED,COMED,88 SKOKI,345 KV,TR82CT-P,88 SKOKIE  45TR82 CT
XFMR,COMED,COMED,88 SKOKI,345 KV,TR83CT-P,88 SKOKIE  45TR83 CT
XFMR,COMED,COMED,88 SKOKI,345 KV,TR84CT-P,88 SKOKIE  45TR84 CT
XFMR,COMED,COMED,9 JOLIET,138 KV,TR6 18,9 JOLIET  38TR6 18 GSU XF
XFMR,COMED,COMED,90 DEKOV,138 KV,TR70 69,90 DEKOVEN  38TR70 69
XFMR,COMED,COMED,90 DEKOV,138 KV,TR75 69,90 DEKOVEN  38TR75 69
XFMR,COMED,COMED,900 ELWO,345 KV,TR1 18,900 ELWOOD  45TR1 18
XFMR,COMED,COMED,900 ELWO,345 KV,TR2 18,900 ELWOOD  45TR2 18
XFMR,COMED,COMED,900 ELWO,345 KV,TR3 18,900 ELWOOD  45TR3 18
XFMR,COMED,COMED,900 ELWO,345 KV,TR4 18,900 ELWOOD  45TR4 18
XFMR,COMED,COMED,900 ELWO,345 KV,TR5 18,900 ELWOOD 45TR5 18 GSU
XFMR,COMED,COMED,900 ELWO,345 KV,TR6 18,900 ELWOOD  45TR6 18 GSU
XFMR,COMED,COMED,900 ELWO,345 KV,TR7 18,900 ELWOOD  45TR7 18 GSU
XFMR,COMED,COMED,900 ELWO,345 KV,TR8 18,900 ELWOOD  45TR8 18 GSU
XFMR,COMED,COMED,900 ELWO,345 KV,TR9 18,900 ELWOOD  45TR9 18
XFMR,COMED,COMED,908 MOLE,345 KV,TR86,908 MOLE TR86     XFORMER
XFMR,COMED,COMED,913 BLOO,345 KV,T1,913 BLOO T1 XFORMER
XFMR,COMED,COMED,913 BLOO,345 KV,T2,913 BLOO T2 XFORMER
XFMR,COMED,COMED,932 ROCK,138 KV,TR31 12,932 ROCKY R 38TR31 12
XFMR,COMED,COMED,932 ROCK,138 KV,TR32 12,932 ROCKY R 38TR32 12
XFMR,COMED,COMED,932 ROCK,138 KV,TR33 12,932 ROCKY R 38TR33 12
XFMR,COMED,COMED,932 ROCK,138 KV,TR34 12,932 ROCKY R 38TR34 12
XFMR,COMED,COMED,933 TWIN,345 KV,T1,933 TWIN T1 XFORMER
XFMR,COMED,COMED,933 TWIN,345 KV,T2,933 TWIN T2 XFORMER
XFMR,COMED,COMED,933 TWIN,345 KV,T3,933 TWIN T3 XFORMER
XFMR,COMED,COMED,935 KEND,13.5 KV,TR1CT-T,935 KENDALL 13TR1 CT GSU
XFMR,COMED,COMED,935 KEND,13.5 KV,TR2CT-T,935 KENDALL 13TR2 CT GSU
XFMR,COMED,COMED,935 KEND,13.5 KV,TR3CT-T,935 KENDALL 13TR3 CT GSU
XFMR,COMED,COMED,935 KEND,13.5 KV,TR4CT-T,935 KENDALL 13TR4 CT GSU
XFMR,COMED,COMED,935 KEND,18 KV,TR1CT-S,935 KENDALL 18TR1 CT GSU
XFMR,COMED,COMED,935 KEND,18 KV,TR2CT-S,935 KENDALL 18TR2 CT GSU
XFMR,COMED,COMED,935 KEND,18 KV,TR3CT-S,935 KENDALL 18TR3 CT GSU
XFMR,COMED,COMED,935 KEND,18 KV,TR4CT-S,935 KENDALL 18TR4 CT GSU
XFMR,COMED,COMED,935 KEND,345 KV,TR1CT-P,935 KENDALL 45TR1 CT GSU
XFMR,COMED,COMED,935 KEND,345 KV,TR2CT-P,935 KENDALL 45TR2 CT GSU
XFMR,COMED,COMED,935 KEND,345 KV,TR3CT-P,935 KENDALL 45TR3 CT GSU
XFMR,COMED,COMED,935 KEND,345 KV,TR4CT-P,935 KENDALL 45TR4 CT GSU
XFMR,COMED,COMED,936 LINC,345 KV,TR1 12,936 LINCOLN 45TR1 12
XFMR,COMED,COMED,936 LINC,345 KV,TR2 12,936 LINCOLN 45TR2 12
XFMR,COMED,COMED,936 LINC,345 KV,TR3 12,936 LINCOLN 45TR3 12
XFMR,COMED,COMED,936 LINC,345 KV,TR4 12,936 LINCOLN 45TR4 12
XFMR,COMED,COMED,937 LEE,345 KV,TR31 13,937 LEE CO  45TR31 13
XFMR,COMED,COMED,937 LEE,345 KV,TR32 13,937 LEE CO  45TR32 13
XFMR,COMED,COMED,937 LEE,345 KV,TR33 13,937 LEE CO  45TR33 13
XFMR,COMED,COMED,937 LEE,345 KV,TR34 13,937 LEE CO  45TR34 13
XFMR,COMED,COMED,937 LEE,345 KV,TR81,937 LEE  TR81     XFORMER
XFMR,COMED,COMED,938 K4PI,138 KV,TR1,938 K4PI TR1 XFORMER
XFMR,COMED,COMED,940 CORD,345 KV,TR21 18,940 CORDOVA 45TR21 18 GSU
XFMR,COMED,COMED,940 CORD,345 KV,TR22 18,940 CORDOVA 45TR22 18 GSU
XFMR,COMED,COMED,940 CORD,345 KV,TR23 18,940 CORDOVA 45TR23 18 GSU
XFMR,COMED,COMED,941 GRND,138 KV,1,941 GRND 1        XFORMER
XFMR,COMED,COMED,941 GRND,138 KV,2,941 GRND 2        XFORMER
XFMR,COMED,COMED,942 NELS,13.8 KV,TR1GSU-T,942 NELS TR1GSU-T XFORMER
XFMR,COMED,COMED,942 NELS,13.8 KV,TR2GSU-T,942 NELS TR2GSU-T XFORMER
XFMR,COMED,COMED,942 NELS,18 KV,TR1GSU-S,942 NELS TR1GSU-S XFORMER
XFMR,COMED,COMED,942 NELS,18 KV,TR2GSU-S,942 NELS TR2GSU-S XFORMER
XFMR,COMED,COMED,942 NELS,345 KV,TR1GSU-P,942 NELS TR1GSU-P XFORMER
XFMR,COMED,COMED,942 NELS,345 KV,TR2GSU-P,942 NELS TR2GSU-P XFORMER
XFMR,COMED,COMED,944 SE C,138 KV,TR11-213,944 SE CHGO 38TR11-12 13
XFMR,COMED,COMED,944 SE C,138 KV,TR5-6 13,944 SE CHGO 38TR5-6 13
XFMR,COMED,COMED,944 SE C,138 KV,TR7-8 13,944 SE CHGO 38TR7-8 13
XFMR,COMED,COMED,944 SE C,138 KV,TR9-1013,944 SE CHGO 38TR9-10 13
XFMR,COMED,COMED,945 CRET,345 KV,TR1-2 13,945 CRETE  45TR1-2 13
XFMR,COMED,COMED,945 CRET,345 KV,TR3-4 13,945 CRETE  45TR3-4 13
XFMR,COMED,COMED,946 UNIV,138 KV,TR31 13,946 UNIVPAR 38TR31 13
XFMR,COMED,COMED,946 UNIV,138 KV,TR32 13,946 UNIVPAR 38TR32 13
XFMR,COMED,COMED,946 UNIV,138 KV,TR33 13,946 UNIVPAR 38TR33 13
XFMR,COMED,COMED,948 BRIG,345 KV,T1,948 BRIG T1 XFORMER
XFMR,COMED,COMED,949 KELL,138 KV,T1,949 KELL T1 XFORMER
XFMR,COMED,COMED,949 KELL,138 KV,T2,949 KELL T2 XFORMER
XFMR,COMED,COMED,951 AURO,138 KV,TR10 13,951 AURORA  38TR10 13
XFMR,COMED,COMED,951 AURO,138 KV,TR3 18,951 AURORA  38TR3 18
XFMR,COMED,COMED,951 AURO,138 KV,TR4 18,951 AURORA  38TR4 18
XFMR,COMED,COMED,951 AURO,138 KV,TR5 13,951 AURORA  38TR5 13
XFMR,COMED,COMED,951 AURO,138 KV,TR6 13,951 AURORA  38TR6 13
XFMR,COMED,COMED,951 AURO,138 KV,TR7 13,951 AURORA  38TR7 13
XFMR,COMED,COMED,951 AURO,138 KV,TR8 13,951 AURORA  38TR8 13
XFMR,COMED,COMED,951 AURO,138 KV,TR9 13,951 AURORA  38TR9 13
XFMR,COMED,COMED,951 AURO,18 KV,ATR2 04,951 AURORA  18ATR2 04
XFMR,COMED,COMED,951 AURO,18 KV,ATR3 04,951 AURORA  18ATR3 04
XFMR,COMED,COMED,951 AURO,345 KV,TR1 18,951 AURORA  45TR1 18
XFMR,COMED,COMED,951 AURO,345 KV,TR2 18,951 AURORA  45TR2 18
XFMR,COMED,COMED,952 ROCK,138 KV,TR11 16,952 ROCKFOR 38TR11 16
XFMR,COMED,COMED,952 ROCK,138 KV,TR12 16,952 ROCKFOR 38TR12 16
XFMR,COMED,COMED,955 RIVE,138 KV,TR11 16,955 RIVER  38TR11 16
XFMR,COMED,COMED,955 RIVE,138 KV,TR12 16,955 RIVER  38TR12 16
XFMR,COMED,COMED,959ERDBS,138 KV,TRT1,959ERDBS TRT1 XFORMER
XFMR,COMED,COMED,959ERDBS,138 KV,TRT2,959ERDBS TRT2 XFORMER
XFMR,COMED,COMED,960 ELGI,138 KV,ATRBLE04,960 ELGIN  38ATR BLUE04
XFMR,COMED,COMED,960 ELGI,138 KV,ATRRED04,960 ELGIN  38ATR RED 04
XFMR,COMED,COMED,960 ELGI,138 KV,TR1 13,960 ELGIN  38TR1 13
XFMR,COMED,COMED,960 ELGI,138 KV,TR2 13,960 ELGIN  38TR2 13
XFMR,COMED,COMED,960 ELGI,138 KV,TR3 13,960 ELGIN  38TR3 13
XFMR,COMED,COMED,960 ELGI,138 KV,TR4 13,960 ELGIN  38TR4 13
XFMR,COMED,COMED,961 LEE,138 KV,TR76,961 LEE  TR76     XFORMER
XFMR,COMED,COMED,969 ECOG,138 KV,TR76,969 ECOG TR76     XFORMER
XFMR,COMED,COMED,970 UP N,345 KV,TR31 13,970 UP NORT 45TR31 13
XFMR,COMED,COMED,970 UP N,345 KV,TR32 13,970 UP NORT 45TR32 13
XFMR,COMED,COMED,970 UP N,345 KV,TR33 13,970 UP NORT 45TR33 13
XFMR,COMED,COMED,970 UP N,345 KV,TR34 13,970 UP NORT 45TR34 13
XFMR,COMED,COMED,970 UP N,345 KV,TR35 13,970 UP NORT 45TR35 13
XFMR,COMED,COMED,970 UP N,345 KV,TR36 13,970 UP NORT 45TR36 13
XFMR,COMED,COMED,974 ZION,345 KV,TR11 18,974 ZION  45TR11 18
XFMR,COMED,COMED,974 ZION,345 KV,TR12 18,974 ZION  45TR12 18
XFMR,COMED,COMED,974 ZION,345 KV,TR3 18,974 ZION  45TR3 18
XFMR,COMED,COMED,975 OTTE,345 KV,T1,975 OTTE T1 XFORMER
XFMR,COMED,COMED,976 CAYU,345 KV,TR86,976 CAYU TR86     XFORMER
XFMR,COMED,COMED,976 CAYU,345 KV,TR87,976 CAYU TR87     XFORMER
XFMR,COMED,COMED,977 GREE,138 KV,T1,977 GREE T1 XFORMER
XFMR,COMED,COMED,977 GREE,138 KV,T2,977 GREE T2 XFORMER
XFMR,COMED,COMED,979 MEND,138 KV,TR1,979 MEND TR1 XFORMER
XFMR,COMED,COMED,980 WALN,138 KV,T-1,980 WALN T-1 XFORMER
XFMR,COMED,COMED,980 WALN,138 KV,T-2,980 WALN T-2 XFORMER
XFMR,COMED,COMED,981 CRES,138 KV,PROV GSU,981 CRES PROV GSU XFORMER
XFMR,COMED,COMED,981 CRES,138 KV,TR1,981 CRES TR1 XFORMER
XFMR,COMED,COMED,981 CRES,138 KV,TR76,981 CRES 38TR76 34
XFMR,COMED,COMED,982 ROCK,138 KV,TR21 16,982 ROCKFOR 38TR21 16
XFMR,COMED,COMED,989 TWIN,345 KV,GSU1,989 TWIN GSU1     XFORMER
XFMR,COMED,COMED,989 TWIN,345 KV,GSU2,989 TWIN GSU2     XFORMER
XFMR,COMED,COMED,994 HILL,345 KV,GSU1,994 HILL GSU1 XFORMER
XFMR,COMED,COMED,994 HILL,345 KV,GSU2,994 HILL GSU2 XFORMER
XFMR,COMED,COMED,BISHOPHI,138 KV,TRAN 1,BISHOPHI TRAN 1   XFORMER
XFMR,COMED,COMED,BISHOPHI,138 KV,TRAN 2,BISHOPHI TRAN 2   XFORMER
XFMR,COMED,COMED,J375,138 KV,TRGSUA13,J375 ESS 38TRGSU1A 13
XFMR,COMED,COMED,J375,138 KV,TRGSUB13,J375 ESS 38TRGSU1B 13
XFMR,COMED,COMED,J375,138 KV,TRTM1 13,J375 ESS 38TRTM1 13
XFMR,COMED,COMED,J375,138 KV,TRTM2 13,J375 ESS 38TRTM2 13
XFMR,COMED,COMED,J375,138 KV,TRTP1 13,J375 ESS 38TRTP1 13
XFMR,COMED,COMED,J375,138 KV,TRTP2 13,J375 ESS 38TRTP2 13
XFMR,CONS,CONS,ARGENTA2,345 KV,T1,ARGENTA2 T1 XFORMER
XFMR,CONS,CONS,ARGENTA2,345 KV,T2,ARGENTA2 T2 XFORMER
XFMR,CONS,CONS,ARGENTA2,345 KV,TR3,ARGENTA2 TR3 XFORMER
XFMR,CONS,CONS,BATTLECR,345 KV,TB2,BATTLECR TB2      XFORMER
XFMR,CONS,CONS,BATTLECR,345 KV,TB3,BATTLECR TB3      XFORMER
XFMR,CONS,CONS,CAMPBELL,345 KV,T31,CAMPBELL T31      XFORMER
XFMR,CONS,CONS,CAMPBELL,345 KV,T32,CAMPBELL T32      XFORMER
XFMR,CONS,CONS,CAMPBELL,345 KV,TB5X,CAMPBELL TB5X     XFORMER
XFMR,CONS,CONS,KARN,345 KV,GU3,KARN     GU3      XFORMER
XFMR,CONS,CONS,KARN,345 KV,GU4,KARN     GU4      XFORMER
XFMR,CONS,CONS,LUDINGTO,345 KV,TB1,LUDINGTO TB1      XFORMER
XFMR,CONS,CONS,LUDINGTO,345 KV,TB2,LUDINGTO TB2      XFORMER
XFMR,CONS,CONS,LUDINGTO,345 KV,TB3,LUDINGTO TB3      XFORMER
XFMR,CONS,CONS,MANNING1,345 KV,TB2,MANNING1 TB2 XFORMER
XFMR,CONS,CONS,MORROW,138 KV,TB4,MORROW TB4 XFORMER
XFMR,CONS,CONS,PALISAD2,345 KV,GU1,PALISAD2 GU1      XFORMER
XFMR,CONS,CONS,PEREMARQ,345 KV,TB2X,PEREMARQ TB2X     XFORMER
XFMR,CONS,CONS,WEEDLAKE,345 KV,TB1,WEEDLAKE TB1 XFORMER
XFMR,CONS,CONS,WHITING2,138 KV,B 8,WHITING2 B 8 XFORMER
XFMR,CONS,CONS,ZEELAND,345 KV,GU1,ZEELAND  GU1      XFORMER
XFMR,CONS,CONS,ZEELAND,345 KV,GU2,ZEELAND  GU2      XFORMER
XFMR,CONS,CONS,ZEELAND,345 KV,GU4,ZEELAND  GU4      XFORMER
XFMR,CONS,CONS,ZEELAND,345 KV,GU5,ZEELAND  GU5      XFORMER
XFMR,CONS,CONS,ZEELAND,345 KV,GU6,ZEELAND  GU6      XFORMER
XFMR,CPL,CPL,3ROCKY,230 KV,BK1,3ROCKY   BK1      XFORMER
XFMR,CPL,CPL,3ROCKY,230 KV,BK2,3ROCKY   BK2      XFORMER
XFMR,CPL,CPL,ASHEB,230 KV,BK1,ASHEB BK1 XFORMER
XFMR,CPL,CPL,ASHEB,230 KV,BK2,ASHEB BK2 XFORMER
XFMR,CPL,CPL,BISCOE,230 KV,BK1,BISCOE BK1 XFORMER
XFMR,CPL,CPL,BRUNSWK,230 KV,BK1,BRUNSWK  BK1      XFORMER
XFMR,CPL,CPL,BRUNSWK,230 KV,BK2,BRUNSWK  BK2      XFORMER
XFMR,CPL,CPL,CAPEFEAR,230 KV,BK1,CAPEFEAR BK1 XFORMER
XFMR,CPL,CPL,CAPEFEAR,230 KV,BK2,CAPEFEAR BK2 XFORMER
XFMR,CPL,CPL,CASTLEH,230 KV,TR1,CASTLEH TR1 XFORMER
XFMR,CPL,CPL,CASTLEH,230 KV,TR2,CASTLEH TR2 XFORMER
XFMR,CPL,CPL,CLINTNCP,230 KV,BK1,CLINTNCP BK1 XFORMER
XFMR,CPL,CPL,CONCORD4,230 KV,BK1,CONCORD4 BK1 XFORMER
XFMR,CPL,CPL,CUMBERLD,14 KV,BK1T,CUMBERLD BK1T     XFORMER
XFMR,CPL,CPL,CUMBERLD,230 KV,BK1L,CUMBERLD BK1L     XFORMER
XFMR,CPL,CPL,CUMBERLD,500 KV,BK1H,CUMBERLD BK1H     XFORMER
XFMR,CPL,CPL,DARLCO,13.2 KV,IC13_S,DARLCO IC13_S XFORMER
XFMR,CPL,CPL,DARLCO,13.2 KV,IC13_T,DARLCO IC13_T XFORMER
XFMR,CPL,CPL,DARLCO,14 KV,IC24_S,DARLCO IC24_S XFORMER
XFMR,CPL,CPL,DARLCO,14 KV,IC24_T,DARLCO IC24_T XFORMER
XFMR,CPL,CPL,DARLCO,14 KV,IC68_S,DARLCO IC68_S XFORMER
XFMR,CPL,CPL,DARLCO,14 KV,IC68_T,DARLCO IC68_T XFORMER
XFMR,CPL,CPL,DARLCO,230 KV,IC10,DARLCO IC10 XFORMER
XFMR,CPL,CPL,DARLCO,230 KV,IC12,DARLCO   IC12     XFORMER
XFMR,CPL,CPL,DARLCO,230 KV,IC13_P,DARLCO IC13_P XFORMER
XFMR,CPL,CPL,DARLCO,230 KV,IC14,DARLCO IC14 XFORMER
XFMR,CPL,CPL,DARLCO,230 KV,IC24_P,DARLCO IC24_P XFORMER
XFMR,CPL,CPL,DARLCO,230 KV,IC57,DARLCO IC57 XFORMER
XFMR,CPL,CPL,DARLCO,230 KV,IC68_P,DARLCO IC68_P XFORMER
XFMR,CPL,CPL,DELCO,230 KV,T1,DELCO T1 XFORMER
XFMR,CPL,CPL,DELCO,230 KV,T2,DELCO T2 XFORMER
XFMR,CPL,CPL,DUPKIN,230 KV,A,DUPKIN   A        XFORMER
XFMR,CPL,CPL,DURHMCPL,13.8 KV,BK1T,DURHMCPL BK1T XFORMER
XFMR,CPL,CPL,DURHMCPL,230 KV,BK1S,DURHMCPL BK1S XFORMER
XFMR,CPL,CPL,DURHMCPL,500 KV,BK1P,DURHMCPL BK1P XFORMER
XFMR,CPL,CPL,ERWIN,230 KV,BK1,ERWIN BK1 XFORMER
XFMR,CPL,CPL,ERWIN,230 KV,BK2,ERWIN BK2 XFORMER
XFMR,CPL,CPL,FALLS4,230 KV,BK1,FALLS4   BK1      XFORMER
XFMR,CPL,CPL,FALLS4,230 KV,BK2,FALLS4 BK2 XFORMER
XFMR,CPL,CPL,FAYETTE4,230 KV,BK1,FAYETTE4 BK1 XFORMER
XFMR,CPL,CPL,FAYETTE4,230 KV,BK2,FAYETTE4 BK2 XFORMER
XFMR,CPL,CPL,FOLKSTNE,230 KV,TR1,FOLKSTNE TR1 XFORMER
XFMR,CPL,CPL,HAMLET,230 KV,T12,HAMLET   T12      XFORMER
XFMR,CPL,CPL,HAMLET,230 KV,T34,HAMLET   T34      XFORMER
XFMR,CPL,CPL,HAMLET,230 KV,T56,HAMLET T56  XFORMER
XFMR,CPL,CPL,HARRIS,230 KV,BK1,HARRIS   BK1      XFORMER
XFMR,CPL,CPL,HENDERSN,230 KV,BK1,HENDERSN BK1      XFORMER
XFMR,CPL,CPL,HENDERSN,230 KV,BK2,HENDERSN BK2      XFORMER
XFMR,CPL,CPL,JACKSNV,230 KV,BK1XF,JACKSNV BK1XF XFORMER
XFMR,CPL,CPL,JACKSNV,230 KV,BK2XF,JACKSNV BK2XF XFORMER
XFMR,CPL,CPL,LAURINB,230 KV,BK1 XF,LAURINB BK1 XF XFORMER
XFMR,CPL,CPL,LAURINB,230 KV,BK2 XF,LAURINB BK2 XF XFORMER
XFMR,CPL,CPL,LEECC,115 KV,GSU1A,LEECC GSU1A XFORMER
XFMR,CPL,CPL,LEECC,115 KV,GSU1B,LEECC GSU1B XFORMER
XFMR,CPL,CPL,LEECC,230 KV,GSU1C,LEECC GSU1C XFORMER
XFMR,CPL,CPL,LEECC,230 KV,GSUST1,LEECC GSUST1 XFORMER
XFMR,CPL,CPL,LEECPL,230 KV,BK1,LEECPL BK1 XFORMER
XFMR,CPL,CPL,LEECPL,230 KV,BK2,LEECPL BK2 XFORMER
XFMR,CPL,CPL,LILESVIL,13.8 KV,T12-S,LILESVIL T12-S XFORMER
XFMR,CPL,CPL,LILESVIL,13.8 KV,T12-T,LILESVIL T12-T XFORMER
XFMR,CPL,CPL,LILESVIL,13.8 KV,T34-S,LILESVIL T34-S XFORMER
XFMR,CPL,CPL,LILESVIL,13.8 KV,T34-T,LILESVIL T34-T XFORMER
XFMR,CPL,CPL,LILESVIL,13.8 KV,T56-S,LILESVIL T56-S XFORMER
XFMR,CPL,CPL,LILESVIL,13.8 KV,T56-T,LILESVIL T56-T XFORMER
XFMR,CPL,CPL,LILESVIL,230 KV,T12-P,LILESVIL T12-P XFORMER
XFMR,CPL,CPL,LILESVIL,230 KV,T34-P,LILESVIL T34-P XFORMER
XFMR,CPL,CPL,LILESVIL,230 KV,T56-P,LILESVIL T56-P XFORMER
XFMR,CPL,CPL,MARION4,230 KV,A,MARION4 BK1 XFORMER
XFMR,CPL,CPL,MARION4,230 KV,B,MARION4 BK2 XFORMER
XFMR,CPL,CPL,MAYO4,500 KV,BK1,MAYO4    BK1      XFORMER
XFMR,CPL,CPL,METHOD,230 KV,BK1,METHOD   BK1      XFORMER
XFMR,CPL,CPL,METHOD,230 KV,BK2,METHOD   BK2      XFORMER
XFMR,CPL,CPL,MILBURN,230 KV,BK1,MILBURN  BK1      XFORMER
XFMR,CPL,CPL,MILBURN,230 KV,BK2,MILBURN  BK2      XFORMER
XFMR,CPL,CPL,MTOLIVE2,230 KV,BK1,MTOLIVE2 BK1 XFORMER
XFMR,CPL,CPL,NEWBERN,230 KV,BK1,NEWBERN  BK1      XFORMER
